row_id,engagement_score
89337,3.307899999999999
89338,3.9627000000000017
89339,2.7272999999999974
89340,3.133100000000001
89341,3.127
89342,3.524900000000001
89343,2.2926000000000006
89344,3.4681999999999995
89345,3.6901999999999964
89346,3.8558999999999997
89347,3.6892999999999994
89348,3.4418999999999977
89349,3.5973000000000006
89350,3.715299999999999
89351,2.7509
89352,3.503100000000002
89353,4.447600000000005
89354,2.6331000000000016
89355,4.176500000000003
89356,4.429599999999994
89357,4.339500000000002
89358,3.5440000000000005
89359,3.2181999999999986
89360,3.1135000000000006
89361,4.173099999999996
89362,3.9781999999999997
89363,3.1008
89364,4.355500000000003
89365,3.447399999999999
89366,3.816100000000003
89367,3.556
89368,4.220300000000003
89369,3.8281999999999936
89370,3.6450999999999976
89371,4.386499999999999
89372,3.820199999999997
89373,3.310399999999999
89374,2.880799999999998
89375,3.7801
89376,4.186200000000001
89377,4.004800000000003
89378,4.089900000000001
89379,3.4249999999999994
89380,4.386600000000005
89381,3.5823999999999994
89382,3.8938000000000046
89383,2.4498999999999995
89384,3.1850000000000005
89385,4.572799999999997
89386,3.250499999999999
89387,3.5604000000000013
89388,3.9231999999999996
89389,3.558300000000004
89390,4.145400000000002
89391,3.6992000000000007
89392,2.501099999999999
89393,3.1298000000000044
89394,4.0158000000000005
89395,3.1517999999999984
89396,3.8624000000000005
89397,3.847399999999995
89398,3.7116000000000002
89399,2.063600000000002
89400,3.2441999999999944
89401,3.6020000000000016
89402,2.9442000000000004
89403,4.105599999999999
89404,3.750900000000004
89405,3.197700000000003
89406,3.8228000000000035
89407,4.2606
89408,3.210199999999998
89409,4.007200000000001
89410,2.1218000000000017
89411,3.7348999999999974
89412,3.676599999999998
89413,4.161100000000002
89414,4.072200000000003
89415,2.3709
89416,2.336799999999996
89417,3.6654999999999984
89418,2.6310000000000024
89419,4.035800000000001
89420,2.367599999999999
89421,2.740499999999999
89422,3.0075000000000007
89423,3.7399000000000004
89424,3.9212000000000042
89425,3.8604000000000025
89426,3.6923000000000035
89427,2.9530999999999996
89428,3.8032
89429,3.3153000000000015
89430,3.5827000000000004
89431,3.4168000000000016
89432,4.016700000000002
89433,4.040100000000001
89434,4.481399999999999
89435,2.7843000000000018
89436,2.519400000000001
89437,2.469799999999999
89438,3.7294999999999976
89439,2.8927999999999994
89440,4.354200000000003
89441,3.245799999999999
89442,4.0452
89443,2.998700000000002
89444,3.732400000000002
89445,4.3592
89446,4.113600000000005
89447,1.930300000000002
89448,3.415799999999997
89449,3.1159999999999997
89450,2.5091999999999985
89451,3.9207000000000027
89452,4.0402999999999984
89453,3.0065
89454,2.8596000000000026
89455,3.284500000000002
89456,2.643699999999996
89457,3.948700000000001
89458,4.1512000000000056
89459,2.520399999999996
89460,3.9345999999999988
89461,3.573799999999999
89462,3.8350000000000044
89463,2.956999999999999
89464,3.3579000000000003
89465,3.580100000000001
89466,4.2592000000000025
89467,2.862499999999996
89468,3.7257000000000007
89469,2.352600000000002
89470,2.0785000000000005
89471,4.1008
89472,4.200399999999999
89473,2.595100000000001
89474,3.045199999999996
89475,3.7630000000000017
89476,3.808200000000001
89477,3.0820000000000016
89478,3.447300000000001
89479,2.837799999999999
89480,3.6856999999999958
89481,3.5000000000000013
89482,3.655400000000003
89483,3.399300000000003
89484,3.770800000000002
89485,3.6620000000000004
89486,4.0028000000000015
89487,4.112400000000001
89488,2.6626
89489,4.127900000000002
89490,2.844099999999999
89491,3.502900000000003
89492,3.659100000000002
89493,4.294000000000002
89494,4.224300000000002
89495,3.4479000000000015
89496,2.6769000000000016
89497,3.1273
89498,3.2586000000000017
89499,3.674000000000002
89500,3.211800000000001
89501,2.9521
89502,2.294199999999998
89503,4.074200000000003
89504,2.8161000000000005
89505,4.480300000000002
89506,2.377700000000004
89507,4.072600000000002
89508,2.8200999999999987
89509,3.749899999999999
89510,4.177600000000004
89511,3.9011000000000013
89512,3.9698
89513,4.248400000000004
89514,3.4656000000000002
89515,3.7062000000000013
89516,2.5388
89517,3.113900000000001
89518,3.6960000000000015
89519,4.0070999999999986
89520,4.063900000000005
89521,4.257900000000001
89522,2.4455999999999993
89523,4.015300000000002
89524,3.7927999999999997
89525,3.9352000000000023
89526,3.9324000000000017
89527,3.4851999999999976
89528,3.6875999999999993
89529,3.3034000000000003
89530,3.775999999999999
89531,3.3621000000000034
89532,4.077200000000004
89533,2.6559000000000004
89534,3.7963999999999958
89535,3.633799999999999
89536,3.5168999999999992
89537,3.662499999999996
89538,3.0050000000000017
89539,2.237200000000001
89540,2.5060000000000002
89541,3.1432000000000007
89542,3.533900000000004
89543,3.2344999999999997
89544,4.133800000000001
89545,3.080800000000001
89546,4.062299999999999
89547,4.4518
89548,3.1285999999999996
89549,2.7986999999999984
89550,3.7485000000000013
89551,3.3557
89552,2.8922
89553,3.8033999999999986
89554,4.255300000000003
89555,3.270499999999999
89556,3.3169000000000004
89557,3.729100000000001
89558,3.0276999999999985
89559,3.169300000000001
89560,3.009
89561,4.540600000000001
89562,4.051400000000004
89563,3.8885000000000054
89564,3.534300000000003
89565,4.106800000000002
89566,3.2715000000000014
89567,2.929100000000001
89568,1.7879000000000003
89569,4.282100000000007
89570,3.1698999999999997
89571,3.886599999999998
89572,3.3370999999999986
89573,2.7927999999999975
89574,3.5982999999999965
89575,3.5401
89576,4.1540000000000035
89577,3.299500000000001
89578,4.396099999999997
89579,4.272700000000003
89580,4.186000000000002
89581,3.9975000000000005
89582,3.186800000000003
89583,3.6897000000000024
89584,2.0803000000000007
89585,3.092699999999999
89586,3.8668999999999993
89587,4.0198000000000045
89588,3.9223999999999974
89589,4.066400000000003
89590,3.9699
89591,2.0790000000000006
89592,3.3717999999999977
89593,3.8728000000000002
89594,3.472899999999998
89595,4.019700000000002
89596,3.635900000000003
89597,3.9791000000000025
89598,3.406800000000002
89599,2.9895999999999994
89600,2.3234000000000004
89601,3.812400000000001
89602,3.9201000000000015
89603,3.5167
89604,2.4700000000000006
89605,2.4629000000000003
89606,3.3045000000000004
89607,2.3528000000000002
89608,4.1282
89609,4.522900000000004
89610,2.875399999999999
89611,3.1382000000000034
89612,3.893500000000001
89613,3.4692000000000043
89614,3.3404999999999974
89615,3.429100000000001
89616,4.232899999999995
89617,3.2072000000000007
89618,4.241099999999999
89619,3.7385
89620,2.814200000000001
89621,2.8603999999999985
89622,3.884700000000003
89623,3.2921999999999993
89624,3.533999999999998
89625,3.922800000000001
89626,4.162199999999999
89627,3.0800999999999976
89628,3.8263999999999965
89629,3.7756
89630,4.3537
89631,3.154900000000002
89632,2.3667000000000002
89633,4.425500000000002
89634,3.4085000000000014
89635,3.1547000000000014
89636,3.0636999999999985
89637,4.025800000000003
89638,3.575400000000002
89639,3.838900000000001
89640,3.583600000000002
89641,3.066200000000001
89642,3.088599999999998
89643,3.7381000000000033
89644,3.0367999999999977
89645,3.517
89646,2.4865999999999997
89647,4.242800000000001
89648,2.2904000000000018
89649,3.189299999999997
89650,4.180600000000003
89651,2.6077999999999975
89652,3.6087999999999982
89653,3.5753000000000013
89654,3.3539
89655,4.376800000000003
89656,3.8237000000000005
89657,2.7721999999999967
89658,4.240399999999999
89659,3.9930000000000025
89660,4.2982
89661,3.5458000000000025
89662,2.6703999999999986
89663,3.928400000000001
89664,3.7966999999999995
89665,3.6591000000000027
89666,3.965800000000007
89667,2.5983999999999994
89668,3.8550000000000035
89669,3.6622999999999974
89670,3.908800000000002
89671,2.6869
89672,3.817499999999998
89673,3.111799999999998
89674,2.9044
89675,3.810600000000002
89676,3.1121
89677,4.373500000000003
89678,3.9119000000000015
89679,4.105699999999997
89680,3.4948999999999995
89681,4.428900000000006
89682,4.2320000000000055
89683,3.7223000000000015
89684,3.6696000000000026
89685,3.7631999999999937
89686,4.112699999999998
89687,3.149600000000001
89688,2.427100000000001
89689,3.944000000000001
89690,2.5581000000000005
89691,3.6179000000000032
89692,1.9492000000000027
89693,3.877699999999997
89694,4.133100000000005
89695,4.154699999999998
89696,3.287100000000001
89697,3.4693
89698,3.8767000000000014
89699,3.423500000000002
89700,2.6130000000000013
89701,4.2054
89702,2.784799999999999
89703,3.8665000000000016
89704,4.092200000000003
89705,2.9745000000000017
89706,2.9484
89707,4.087600000000001
89708,3.6265999999999967
89709,2.6418999999999966
89710,2.857899999999998
89711,2.141900000000001
89712,4.108399999999998
89713,3.5995999999999992
89714,3.804099999999999
89715,2.5166000000000013
89716,3.5349999999999993
89717,3.332500000000002
89718,4.3123000000000005
89719,3.8351000000000033
89720,2.921199999999997
89721,3.3683000000000014
89722,4.098100000000005
89723,3.413699999999999
89724,2.6028999999999995
89725,4.015799999999999
89726,2.5661999999999985
89727,3.0552999999999972
89728,3.5581000000000023
89729,3.6391000000000018
89730,2.477
89731,3.9300000000000015
89732,3.0021
89733,3.1614000000000004
89734,3.9956000000000005
89735,4.326400000000003
89736,3.7924999999999973
89737,3.1982
89738,4.583099999999999
89739,3.5787000000000018
89740,4.320400000000001
89741,3.226199999999999
89742,3.6539000000000015
89743,2.996900000000003
89744,3.3127000000000026
89745,4.005200000000003
89746,3.3141000000000007
89747,3.063699999999999
89748,2.0185000000000017
89749,2.565200000000001
89750,3.6141000000000023
89751,2.9955999999999987
89752,4.380100000000002
89753,3.8371
89754,4.0207999999999995
89755,3.520999999999999
89756,4.170800000000006
89757,2.6286999999999976
89758,4.052699999999999
89759,3.6860999999999957
89760,3.492200000000001
89761,3.5566999999999998
89762,3.1888
89763,3.2973000000000003
89764,3.7878999999999987
89765,3.047299999999999
89766,3.0207999999999995
89767,3.612499999999999
89768,3.528699999999999
89769,4.171600000000003
89770,2.1780000000000017
89771,4.688199999999999
89772,3.134099999999998
89773,4.228700000000002
89774,4.456400000000006
89775,3.7507000000000033
89776,2.8201
89777,4.2157
89778,2.437999999999996
89779,3.6904999999999966
89780,3.546300000000004
89781,3.1308000000000025
89782,4.265599999999996
89783,3.8034000000000026
89784,3.0520999999999994
89785,3.5188000000000024
89786,3.9859000000000013
89787,3.707200000000003
89788,4.127799999999999
89789,4.265400000000001
89790,3.534399999999997
89791,4.122699999999999
89792,3.631800000000003
89793,3.2435
89794,2.9696000000000016
89795,3.1032000000000024
89796,2.3206
89797,3.783600000000001
89798,3.4227000000000016
89799,2.436900000000003
89800,2.8720999999999988
89801,3.4080000000000017
89802,2.652600000000003
89803,4.249600000000002
89804,2.6429
89805,3.2013
89806,4.385700000000002
89807,4.2044000000000015
89808,3.8491999999999997
89809,2.555900000000001
89810,3.808200000000002
89811,3.5550999999999955
89812,3.2369999999999988
89813,4.153600000000004
89814,3.6838000000000037
89815,3.1701999999999986
89816,2.546400000000001
89817,4.092900000000004
89818,3.6239000000000017
89819,2.762299999999998
89820,2.8236000000000008
89821,3.122600000000001
89822,3.7063999999999986
89823,3.2371000000000016
89824,3.425600000000001
89825,4.553299999999996
89826,4.056399999999998
89827,3.9242999999999983
89828,3.0679
89829,2.899299999999998
89830,3.691400000000001
89831,4.0848
89832,3.860400000000002
89833,4.297400000000002
89834,3.961200000000001
89835,3.3171999999999993
89836,3.267399999999999
89837,3.5807999999999987
89838,3.6326999999999976
89839,4.046900000000003
89840,3.4616
89841,3.702099999999997
89842,3.0056999999999987
89843,3.829000000000002
89844,3.8714999999999997
89845,3.1870999999999996
89846,3.859199999999999
89847,1.760000000000002
89848,3.853799999999998
89849,3.3469000000000007
89850,3.5210000000000004
89851,3.1938999999999993
89852,2.4362000000000017
89853,3.8587000000000007
89854,3.7477
89855,2.990299999999999
89856,3.8012999999999972
89857,3.7034000000000016
89858,4.0502999999999965
89859,3.874499999999998
89860,2.932699999999997
89861,4.083299999999997
89862,4.248299999999998
89863,4.174500000000004
89864,2.5442000000000005
89865,3.927000000000005
89866,3.646700000000002
89867,3.819000000000004
89868,4.2311999999999985
89869,2.7223999999999973
89870,3.7450000000000028
89871,4.0173000000000005
89872,4.219499999999999
89873,3.683900000000004
89874,3.2536000000000005
89875,2.9441000000000006
89876,4.033299999999996
89877,4.132899999999999
89878,4.203300000000001
89879,4.025900000000002
89880,3.4964999999999975
89881,3.517299999999999
89882,3.2693000000000025
89883,3.2003999999999992
89884,2.838899999999998
89885,4.214000000000006
89886,4.167799999999999
89887,2.9235
89888,3.675500000000003
89889,3.7759000000000014
89890,4.167600000000001
89891,3.9453999999999985
89892,3.5316999999999994
89893,3.5219
89894,3.796700000000004
89895,3.5309999999999975
89896,2.855699999999999
89897,3.595600000000002
89898,3.755300000000003
89899,4.212199999999998
89900,3.7514000000000043
89901,4.182700000000001
89902,4.097899999999994
89903,4.570299999999996
89904,4.025900000000002
89905,3.368100000000001
89906,4.431300000000005
89907,2.804099999999998
89908,3.124500000000001
89909,3.615100000000001
89910,2.9780999999999995
89911,3.4048
89912,4.206300000000003
89913,3.845499999999997
89914,4.377299999999999
89915,4.104900000000002
89916,3.8236000000000048
89917,2.4145999999999965
89918,3.1240000000000014
89919,3.176899999999999
89920,4.032200000000002
89921,3.915499999999998
89922,3.362399999999999
89923,3.4034999999999984
89924,2.771299999999998
89925,3.101999999999998
89926,3.8847999999999985
89927,4.0207000000000015
89928,3.114700000000002
89929,3.950200000000002
89930,3.1621000000000006
89931,3.382199999999998
89932,3.020599999999999
89933,3.0623999999999993
89934,2.3437999999999986
89935,2.221400000000003
89936,3.6153000000000013
89937,3.4218
89938,2.835599999999998
89939,3.963900000000002
89940,4.291200000000003
89941,3.9256000000000033
89942,4.261700000000002
89943,2.326700000000001
89944,4.298999999999999
89945,3.649899999999998
89946,4.130599999999999
89947,3.0052999999999988
89948,3.3060999999999985
89949,4.067200000000004
89950,3.803099999999998
89951,4.322799999999998
89952,3.599699999999998
89953,3.9241999999999986
89954,3.725500000000002
89955,3.649800000000001
89956,2.690299999999998
89957,2.7635000000000023
89958,3.776200000000001
89959,3.647100000000001
89960,2.736500000000001
89961,3.952300000000003
89962,3.775999999999999
89963,3.6067999999999985
89964,2.9743
89965,3.897600000000001
89966,4.050000000000001
89967,3.720000000000001
89968,3.6927999999999974
89969,3.8784000000000036
89970,2.981799999999999
89971,3.656899999999999
89972,3.6534999999999993
89973,4.150999999999998
89974,4.240300000000003
89975,3.424400000000005
89976,3.0417999999999994
89977,3.6974000000000022
89978,3.819499999999999
89979,3.390399999999998
89980,3.6611000000000025
89981,3.872400000000003
89982,4.064000000000002
89983,3.525999999999999
89984,4.443999999999999
89985,3.791699999999999
89986,2.7301999999999977
89987,3.9558000000000026
89988,3.8482
89989,4.087000000000001
89990,4.398999999999999
89991,3.4995999999999974
89992,4.186999999999998
89993,3.9529000000000036
89994,4.044000000000003
89995,2.8024
89996,4.4918999999999984
89997,4.565699999999998
89998,3.566600000000004
89999,2.617200000000003
90000,3.291500000000001
90001,4.293700000000002
90002,4.280300000000001
90003,3.2873000000000023
90004,3.022800000000001
90005,4.408800000000002
90006,4.2600000000000025
90007,4.035399999999999
90008,2.316399999999999
90009,3.8549000000000024
90010,3.2147000000000014
90011,3.0708999999999986
90012,4.252200000000004
90013,2.7704999999999997
90014,2.3690999999999987
90015,1.9229000000000016
90016,4.097100000000003
90017,3.2572999999999985
90018,2.532999999999997
90019,3.152300000000001
90020,3.560500000000002
90021,3.8853000000000013
90022,3.2980999999999985
90023,4.247700000000002
90024,2.6152999999999986
90025,3.817000000000001
90026,3.2031000000000036
90027,3.894299999999999
90028,2.4446000000000003
90029,4.188200000000002
90030,2.8840999999999997
90031,4.415099999999999
90032,2.5827000000000004
90033,2.9989999999999997
90034,3.2211999999999996
90035,3.5391000000000012
90036,3.9000000000000004
90037,3.9663000000000035
90038,3.8857999999999966
90039,4.339599999999997
90040,3.230799999999998
90041,4.051000000000002
90042,2.655699999999998
90043,3.2496000000000005
90044,3.4473999999999996
90045,3.585800000000002
90046,3.5480999999999985
90047,3.773100000000003
90048,3.6093000000000033
90049,4.289600000000002
90050,4.055600000000002
90051,3.477299999999996
90052,3.977500000000002
90053,4.056199999999999
90054,3.9939999999999998
90055,3.403400000000001
90056,2.961400000000001
90057,3.692799999999998
90058,3.2862000000000022
90059,3.7896999999999976
90060,3.5036999999999994
90061,2.495899999999999
90062,3.800099999999999
90063,3.1688000000000005
90064,4.040399999999998
90065,3.693199999999999
90066,4.191800000000001
90067,4.263400000000002
90068,2.8877000000000015
90069,2.9202999999999992
90070,4.092900000000004
90071,2.982399999999998
90072,2.6814999999999976
90073,4.090999999999999
90074,3.190200000000001
90075,2.801699999999999
90076,4.040499999999999
90077,4.3355999999999995
90078,3.2588000000000017
90079,4.555400000000005
90080,2.5285999999999995
90081,3.886700000000002
90082,3.6042000000000023
90083,3.5617000000000014
90084,3.9170000000000016
90085,4.019899999999998
90086,3.698800000000001
90087,3.2610000000000015
90088,4.121400000000005
90089,3.547200000000002
90090,3.481700000000006
90091,3.6697999999999995
90092,4.3289
90093,4.117800000000003
90094,3.6009000000000015
90095,3.832700000000004
90096,2.8786
90097,3.5063999999999993
90098,4.013900000000003
90099,3.4690000000000016
90100,2.3775999999999984
90101,3.4090000000000007
90102,2.919900000000003
90103,3.6575999999999995
90104,3.639600000000002
90105,3.0968000000000018
90106,3.7329999999999997
90107,2.7430000000000017
90108,3.7228000000000026
90109,3.2144999999999992
90110,3.829300000000003
90111,3.5702000000000025
90112,2.5089
90113,3.3009999999999997
90114,2.4094000000000033
90115,2.1942999999999984
90116,3.279699999999999
90117,3.800600000000001
90118,2.961999999999999
90119,3.6570000000000005
90120,2.9596999999999962
90121,4.0158
90122,3.275900000000003
90123,3.519199999999999
90124,3.632299999999997
90125,3.8968000000000043
90126,2.9673999999999965
90127,3.876699999999998
90128,3.546099999999998
90129,3.9948000000000032
90130,3.8124000000000025
90131,3.549800000000002
90132,3.549799999999997
90133,3.5307999999999975
90134,2.4843
90135,3.963400000000003
90136,1.6270000000000011
90137,2.9732000000000016
90138,3.5002000000000026
90139,4.267400000000002
90140,4.312700000000001
90141,2.8757999999999986
90142,3.2252999999999985
90143,3.101299999999999
90144,4.187299999999997
90145,3.2001
90146,3.384400000000003
90147,3.7305999999999973
90148,4.1739
90149,2.690200000000001
90150,3.6656000000000004
90151,3.9483999999999986
90152,3.647
90153,3.6442000000000014
90154,3.0395000000000016
90155,3.95
90156,4.001299999999999
90157,2.404799999999997
90158,3.7017999999999995
90159,3.6143000000000036
90160,4.371500000000002
90161,2.313300000000001
90162,2.788499999999999
90163,2.913400000000001
90164,3.4484
90165,3.287099999999999
90166,2.8971
90167,4.285999999999994
90168,3.0321000000000016
90169,4.177899999999996
90170,4.007699999999999
90171,3.9102000000000006
90172,3.7560000000000024
90173,3.369400000000003
90174,3.4935000000000036
90175,3.895
90176,2.639399999999999
90177,2.6685999999999983
90178,3.689600000000003
90179,2.477500000000001
90180,3.8551000000000037
90181,2.728200000000001
90182,4.299799999999997
90183,3.2552000000000003
90184,3.367800000000002
90185,3.224700000000001
90186,2.6116000000000024
90187,3.4842
90188,2.7782
90189,3.312600000000001
90190,3.8405000000000014
90191,4.133200000000001
90192,4.2082999999999995
90193,3.5608
90194,4.381000000000005
90195,2.7163999999999993
90196,4.369000000000001
90197,3.518699999999998
90198,3.2514999999999983
90199,3.7482999999999986
90200,3.439900000000004
90201,4.209300000000002
90202,3.1792999999999982
90203,3.838
90204,2.937999999999999
90205,4.104800000000001
90206,3.016500000000001
90207,3.3406999999999987
90208,3.8328000000000024
90209,3.422999999999999
90210,3.493500000000001
90211,4.238100000000004
90212,3.9643000000000033
90213,3.749900000000002
90214,3.2634000000000003
90215,3.9212999999999987
90216,2.4177000000000026
90217,3.1805999999999996
90218,3.8142000000000036
90219,4.395400000000004
90220,2.1936999999999984
90221,4.210899999999998
90222,3.168699999999999
90223,2.6449999999999982
90224,3.8779000000000003
90225,3.793000000000002
90226,3.1346000000000007
90227,2.966500000000001
90228,2.9612000000000007
90229,3.8097999999999983
90230,2.173899999999998
90231,3.187999999999998
90232,4.140900000000001
90233,2.8385999999999996
90234,3.9799000000000024
90235,4.271300000000002
90236,4.473400000000001
90237,3.529799999999999
90238,4.1499000000000015
90239,4.553599999999998
90240,3.6106000000000007
90241,3.6567000000000003
90242,3.7148000000000008
90243,4.156299999999998
90244,4.094699999999999
90245,4.398299999999997
90246,3.6571000000000002
90247,3.2168999999999994
90248,3.5441000000000007
90249,3.5929000000000024
90250,2.3326000000000002
90251,3.6426999999999987
90252,2.5564999999999993
90253,4.510000000000002
90254,2.790999999999998
90255,3.8773999999999957
90256,2.731400000000001
90257,1.8750000000000009
90258,3.396799999999999
90259,2.655899999999999
90260,3.1528999999999963
90261,3.8619000000000003
90262,3.3602000000000007
90263,3.6430000000000007
90264,3.0042999999999984
90265,3.7144999999999984
90266,3.7991999999999986
90267,4.216400000000002
90268,3.1500000000000017
90269,2.1713000000000022
90270,3.4295999999999998
90271,3.193299999999999
90272,4.532699999999998
90273,2.4539999999999997
90274,3.9400000000000017
90275,4.012500000000002
90276,4.3825999999999965
90277,4.038100000000002
90278,2.7291999999999996
90279,3.753500000000002
90280,2.5041999999999986
90281,4.348899999999995
90282,4.1192
90283,3.3396999999999992
90284,3.149299999999998
90285,3.744799999999998
90286,2.407
90287,2.2941999999999996
90288,2.2348000000000017
90289,3.6519999999999997
90290,3.539200000000003
90291,3.496800000000001
90292,2.3676
90293,2.701299999999998
90294,2.5403000000000033
90295,2.988400000000001
90296,4.296399999999996
90297,2.337900000000001
90298,3.7959000000000054
90299,3.778400000000002
90300,3.104299999999999
90301,3.5458000000000003
90302,3.7877000000000036
90303,4.374200000000001
90304,3.3129999999999984
90305,2.7081000000000035
90306,4.087499999999997
90307,3.9719000000000055
90308,4.169600000000003
90309,4.305300000000006
90310,4.014600000000006
90311,3.232900000000003
90312,3.574200000000003
90313,3.793200000000001
90314,3.484000000000001
90315,2.4774999999999983
90316,2.973700000000002
90317,4.302099999999997
90318,3.2093999999999996
90319,3.3706000000000005
90320,3.5037000000000016
90321,3.789000000000002
90322,4.090000000000001
90323,2.595999999999996
90324,3.7462999999999984
90325,3.0555000000000008
90326,3.3737999999999992
90327,3.3070000000000035
90328,3.7851000000000017
90329,3.9349000000000007
90330,3.7924999999999973
90331,3.576600000000001
90332,4.1359999999999975
90333,2.7075999999999976
90334,4.180100000000001
90335,3.8299000000000016
90336,3.7470999999999974
90337,3.6540999999999997
90338,3.9299000000000053
90339,3.0886000000000022
90340,3.6751000000000023
90341,3.654900000000002
90342,3.377299999999999
90343,3.487299999999999
90344,3.8090999999999973
90345,3.730399999999999
90346,3.507900000000002
90347,3.010100000000002
90348,3.356799999999997
90349,2.7183999999999964
90350,3.0854000000000004
90351,3.9072000000000005
90352,3.853300000000003
90353,3.134100000000001
90354,4.136100000000004
90355,3.0182000000000007
90356,2.9026999999999994
90357,3.9008000000000003
90358,4.3211
90359,2.813000000000001
90360,4.229799999999999
90361,3.7209000000000025
90362,3.9390000000000036
90363,2.573399999999999
90364,2.601700000000003
90365,3.0949000000000018
90366,2.787199999999998
90367,4.5100000000000025
90368,2.854699999999998
90369,3.9105999999999996
90370,2.7801000000000005
90371,2.9571999999999985
90372,3.7817999999999996
90373,3.795700000000004
90374,4.222600000000006
90375,3.701599999999999
90376,3.3782999999999994
90377,3.4744999999999986
90378,3.5122999999999984
90379,3.426699999999998
90380,3.7959000000000045
90381,3.500000000000002
90382,3.1937999999999995
90383,4.296699999999999
90384,2.843900000000001
90385,3.399899999999999
90386,4.004100000000002
90387,3.2201000000000017
90388,4.060499999999999
90389,3.546800000000001
90390,3.844400000000003
90391,3.815700000000001
90392,2.680800000000001
90393,3.779300000000002
90394,2.9126999999999987
90395,3.303899999999999
90396,4.060400000000003
90397,3.551200000000002
90398,4.2345000000000015
90399,4.201600000000005
90400,3.4435000000000024
90401,3.1792999999999965
90402,3.7613
90403,2.5758999999999985
90404,3.519300000000001
90405,2.964300000000003
90406,3.4791999999999996
90407,3.8631999999999977
90408,4.073599999999997
90409,4.084100000000003
90410,2.7629999999999972
90411,3.0673000000000026
90412,3.8775000000000013
90413,4.062700000000003
90414,3.6923000000000012
90415,4.260500000000005
90416,2.6899999999999995
90417,4.149100000000001
90418,2.5270999999999972
90419,2.8263999999999987
90420,2.2178999999999998
90421,4.039700000000002
90422,3.707199999999998
90423,3.690300000000001
90424,2.968699999999999
90425,3.6586999999999987
90426,2.8982000000000023
90427,3.901500000000003
90428,3.4666999999999994
90429,3.4208999999999996
90430,3.8747000000000043
90431,3.786599999999999
90432,4.093800000000002
90433,3.9446000000000017
90434,4.1684
90435,3.857499999999996
90436,2.9198000000000026
90437,2.8009
90438,4.435399999999994
90439,2.561099999999998
90440,3.4391999999999996
90441,3.2608000000000006
90442,3.869399999999996
90443,4.019500000000001
90444,3.4459999999999975
